threshold	accuracy	precision	recall	f1-score
0.0	0.3333333333333333	0.33333331699346486	1.0	0.4999962316458644
0.01	0.6323529411764706	0.4631578459833846	0.6470588235294118	0.5398724047260353
0.02	0.6470588235294118	0.4777777246913639	0.6323529411764706	0.5442988600025842
0.03	0.6568627450980392	0.4886363081095104	0.6323529411764706	0.5512770981701766
0.04	0.6617647058823529	0.4942528167525498	0.6323529411764706	0.5548337490552319
0.05	0.6666666666666666	0.49999994186047186	0.6323529411764706	0.5584365905310562
0.06	0.6715686274509803	0.5058822934256125	0.6323529411764706	0.5620865283018142
0.07	0.6666666666666666	0.49999994047619756	0.6176470588235294	0.5526265980359948
0.08	0.6617647058823529	0.49397584409929585	0.6029411764705882	0.543041371037694
0.09	0.6715686274509803	0.5063290498317659	0.5882352941176471	0.5442126780962858
0.1	0.6715686274509803	0.5063290498317659	0.5882352941176471	0.5442126780962858
0.11	0.6715686274509803	0.5063290498317659	0.5882352941176471	0.5442126780962858
0.12	0.6666666666666666	0.49999993589744407	0.5735294117647058	0.5342415622531956
0.13	0.6666666666666666	0.49999993589744407	0.5735294117647058	0.5342415622531956
0.14	0.6666666666666666	0.49999993589744407	0.5735294117647058	0.5342415622531956
0.15	0.6715686274509803	0.5064934407151376	0.5735294117647058	0.5379260166930082
0.16	0.6715686274509803	0.5064934407151376	0.5735294117647058	0.5379260166930082
0.17	0.6715686274509803	0.5064934407151376	0.5735294117647058	0.5379260166930082
0.18	0.6715686274509803	0.5064934407151376	0.5735294117647058	0.5379260166930082
0.19	0.6764705882352942	0.5131578272160754	0.5735294117647058	0.5416616445289326
0.2	0.6764705882352942	0.5131578272160754	0.5735294117647058	0.5416616445289326
0.21	0.6764705882352942	0.5131578272160754	0.5735294117647058	0.5416616445289326
0.22	0.6764705882352942	0.5131578272160754	0.5735294117647058	0.5416616445289326
0.23	0.6764705882352942	0.5131578272160754	0.5735294117647058	0.5416616445289326
0.24	0.6764705882352942	0.5131578272160754	0.5735294117647058	0.5416616445289326
0.25	0.6764705882352942	0.5131578272160754	0.5735294117647058	0.5416616445289326
0.26	0.6764705882352942	0.5131578272160754	0.5735294117647058	0.5416616445289326
0.27	0.6813725490196079	0.5199999306666759	0.5735294117647058	0.5454495193375457
0.28	0.6813725490196079	0.5199999306666759	0.5735294117647058	0.5454495193375457
0.29	0.6813725490196079	0.5199999306666759	0.5735294117647058	0.5454495193375457
0.3	0.6813725490196079	0.5199999306666759	0.5735294117647058	0.5454495193375457
0.31	0.6813725490196079	0.5199999306666759	0.5735294117647058	0.5454495193375457
0.32	0.6813725490196079	0.5199999306666759	0.5735294117647058	0.5454495193375457
0.33	0.6813725490196079	0.5199999306666759	0.5735294117647058	0.5454495193375457
0.34	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
0.35	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
0.36	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
0.37	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
0.38	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
0.39	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
0.4	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
0.41	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
0.42	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
0.43	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
0.44	0.6862745098039216	0.5270269558071681	0.5735294117647058	0.5492907449372677
