threshold	accuracy	precision	recall	f1-score
0.0	0.25	0.2499999908088239	1.0	0.39999678826096485
0.01	0.9595588235294118	0.8799998826666823	0.9705882352941176	0.9230718705341059
0.02	0.9595588235294118	0.8904108369300223	0.9558823529411765	0.921980756528258
0.03	0.9558823529411765	0.8888887654321159	0.9411764705882353	0.9142806530885479
0.04	0.9595588235294118	0.9014083237453064	0.9411764705882353	0.920858245459574
0.05	0.9595588235294118	0.9014083237453064	0.9411764705882353	0.920858245459574
0.06	0.9595588235294118	0.9014083237453064	0.9411764705882353	0.920858245459574
0.07	0.9632352941176471	0.914285583673488	0.9411764705882353	0.927531165748444
0.08	0.9632352941176471	0.914285583673488	0.9411764705882353	0.927531165748444
0.09	0.9632352941176471	0.914285583673488	0.9411764705882353	0.927531165748444
0.1	0.9632352941176471	0.914285583673488	0.9411764705882353	0.927531165748444
0.11	0.9632352941176471	0.914285583673488	0.9411764705882353	0.927531165748444
0.12	0.9632352941176471	0.914285583673488	0.9411764705882353	0.927531165748444
0.13	0.9632352941176471	0.914285583673488	0.9411764705882353	0.927531165748444
0.14	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.15	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.16	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.17	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.18	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.19	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.2	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.21	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.22	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.23	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.24	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.25	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.26	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.27	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.28	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.29	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.3	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.31	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.32	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.33	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.34	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.35	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.36	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.37	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.38	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.39	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.4	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.41	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.42	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.43	0.9669117647058824	0.9275360974585366	0.9411764705882353	0.9343015014386677
0.44	0.9705882352941176	0.9411763321799511	0.9411764705882353	0.9411714014106504
0.45	0.9705882352941176	0.9411763321799511	0.9411764705882353	0.9411714014106504
0.46	0.9705882352941176	0.9411763321799511	0.9411764705882353	0.9411714014106504
0.47	0.9705882352941176	0.9411763321799511	0.9411764705882353	0.9411714014106504
0.48	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.49	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.5	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.51	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.52	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.53	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.54	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.55	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.56	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.57	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.58	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.59	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.6	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.61	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.62	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.63	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.64	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.65	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.66	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.67	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.68	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.69	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.7	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.71	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.72	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.73	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
0.74	0.9742647058823529	0.9552237380263077	0.9411764705882353	0.9481430782156642
